chr	start	end	strand	pvalue	qvalue	meth.diff
chr6	168562001	168563000	*	1	0	13.3356647432535
chr6	168596001	168597000	*	1	0	-13.7829502620791
chr6	168638001	168639000	*	1	0	-10.780814348591
chr6	168821001	168822000	*	1	0	10.7142857142857
chr6	168931001	168932000	*	1	0	-12.9825045858893
chr6	168999001	169000000	*	1	0	-14.3687853553986
chr6	169802001	169803000	*	1	0	-28.3243887895051
chr6	169894001	169895000	*	0.99999990106042	0	12.2596153846154
chr6	169936001	169937000	*	1	0	10.8029325614632
chr6	170011001	170012000	*	1	0	15.4874912321721
chr6	170049001	170050000	*	1	0	11.6847826086957
chr6	170075001	170076000	*	1	0	-22.6490396607633
chr6	170088001	170089000	*	1	0	17.8074648662884
chr6	170137001	170138000	*	1	0	35.46856242497
chr6	170141001	170142000	*	1	0	-11.8957977690994
chr6	170153001	170154000	*	1	0	-20.706912730685
chr6	170175001	170176000	*	1	0	10.5410714285714
chr6	170187001	170188000	*	1	0	14.6767553132302
chr6	170249001	170250000	*	1	0	22.560176563901
chr6	170265001	170266000	*	1	0	-18.2574499856241
chr6	170280001	170281000	*	1	0	-16.0294623409378
chr7	31001	32000	*	1	0	15.6910969011313
chr7	119001	120000	*	1	0	12.5189517002383
chr7	188001	189000	*	1	0	15.4428012918579
chr7	195001	196000	*	1	0	-14.1876832844575
chr7	213001	214000	*	1	0	-18.5535705502619
chr7	229001	230000	*	1	0	-21.0107207039722
chr7	232001	233000	*	1	0	-20.8883677166802
chr7	293001	294000	*	1	0	-10.4616048317515
chr7	351001	352000	*	1	0	10.1304377753304
chr7	352001	353000	*	1	0	13.8771453369544
chr7	359001	360000	*	1	0	16.2621924831053
chr7	373001	374000	*	1	0	12.2419020468864
chr7	421001	422000	*	1	0	10.3748877581562
chr7	431001	432000	*	1	0	-15.3848400759457
chr7	446001	447000	*	1	0	11.5428062304106
chr7	452001	453000	*	1	0	16.454236318438
chr7	455001	456000	*	1	0	-15.101130542307
chr7	465001	466000	*	1	0	-10.0759025698909
chr7	471001	472000	*	1	0	12.4600555293625
chr7	472001	473000	*	1	0	35.233918128655
chr7	494001	495000	*	1	0	13.2739508648112
chr7	513001	514000	*	1	0	-16.9314690370176
chr7	556001	557000	*	1	0	-13.9866181459138
chr7	578001	579000	*	1	0	-24.844273327699
chr7	590001	591000	*	1	0	-17.7996895623723
chr7	602001	603000	*	1	0	14.6272855133615
chr7	632001	633000	*	1	0	-11.8068122411228
chr7	666001	667000	*	1	0	-27.1152347643296
chr7	676001	677000	*	1	0	-34.7169612794613
chr7	691001	692000	*	1	0	-16.6552134872641
chr7	878001	879000	*	1	0	12.5781314052136
chr7	883001	884000	*	1	0	-27.00946817083
chr7	908001	909000	*	1	0	25.8521771639428
chr7	920001	921000	*	1	0	-11.126497005988
chr7	924001	925000	*	1	0	16.9863108887499
chr7	925001	926000	*	1	0	28.0821917808219
chr7	937001	938000	*	1	0	-13.4883315917799
chr7	1010001	1011000	*	1	0	-23.1580878979723
chr7	1030001	1031000	*	1	0	-25.3824432166974
chr7	1058001	1059000	*	1	0	-22.8855721393035
chr7	1091001	1092000	*	1	0	-13.1985846482164
chr7	1103001	1104000	*	1	0	11.6335283800315
chr7	1194001	1195000	*	1	0	-12.0151114779056
chr7	1227001	1228000	*	1	0	10.3162285983884
chr7	1258001	1259000	*	1	0	22.9011993146773
chr7	1271001	1272000	*	1	0	15.2269861286255
chr7	1286001	1287000	*	1	0	13.840265759121
chr7	1288001	1289000	*	1	0	-10.3965635950715
chr7	1291001	1292000	*	1	0	-15.2340464821271
chr7	1331001	1332000	*	1	0	-35.1517096510678
chr7	1381001	1382000	*	1	0	26.5747261345853
chr7	1389001	1390000	*	1	0	-13.5997418135294
chr7	1405001	1406000	*	1	0	-10.6242433943954
chr7	1422001	1423000	*	1	0	-10.2843102843103
chr7	1429001	1430000	*	1	0	18.5389761560517
chr7	1462001	1463000	*	1	0	-20.9836065573771
chr7	1494001	1495000	*	1	0	-14.2560289617442
chr7	1503001	1504000	*	1	0	14.08025658849
chr7	1523001	1524000	*	1	0	13.59822060459
chr7	1533001	1534000	*	1	0	-11.7634892912952
chr7	1587001	1588000	*	1	0	13.5221511929019
chr7	1590001	1591000	*	1	0	12.1506211180124
chr7	1639001	1640000	*	1	0	-21.4285714285714
chr7	1640001	1641000	*	1	0	-12.4615384615385
chr7	1668001	1669000	*	1	0	31.8509615384615
chr7	1675001	1676000	*	1	0	-12.4029076094972
chr7	1733001	1734000	*	1	0	-29.4577450378555
chr7	1743001	1744000	*	1	0	-12.94942353272
chr7	1749001	1750000	*	1	0	-26.3380281690141
chr7	1750001	1751000	*	1	0	-14.066985645933
chr7	2009001	2010000	*	1	0	-11.2018190486669
chr7	2020001	2021000	*	1	0	12.259279295736
chr7	2052001	2053000	*	1	0	13.2700632700633
chr7	2074001	2075000	*	1	0	14.5630382052107
chr7	2110001	2111000	*	1	0	-16.9295774647887
chr7	2166001	2167000	*	1	0	11.5760869565217
chr7	2173001	2174000	*	1	0	30.9570621072219
chr7	2193001	2194000	*	1	0	-10.7180823702891
chr7	2249001	2250000	*	1	0	21.9957437077346
chr7	2252001	2253000	*	1	0	32.6717099842708
chr7	2470001	2471000	*	1	0	11.3303673938002
chr7	2478001	2479000	*	1	0	24.9337221633086
chr7	2511001	2512000	*	1	0	14.659541106503
chr7	2525001	2526000	*	1	0	-14.2637457027671
chr7	2530001	2531000	*	1	0	14.5472413950725
chr7	2603001	2604000	*	1	0	-18.2352085289877
chr7	2623001	2624000	*	1	0	29.0208717004297
chr7	2637001	2638000	*	1	0	-21.4507222861928
chr7	2647001	2648000	*	1	0	-14.82446861135
chr7	2661001	2662000	*	1	0	-11.4676811028742
chr7	2734001	2735000	*	1	0	19.4015412362682
chr7	2735001	2736000	*	1	0	12.0312349368553
chr7	2762001	2763000	*	1	0	26.4347021887625
chr7	2921001	2922000	*	1	0	-24.825251201398
chr7	2935001	2936000	*	1	0	11.2416964741952
chr7	2979001	2980000	*	1	0	14.5868183338909
chr7	3788001	3789000	*	1	0	11.7004264392324
chr7	4204001	4205000	*	1	0	-36.0239729701528
chr7	4228001	4229000	*	1	0	16.5922294234192
chr7	4260001	4261000	*	1	0	-20.979020979021
chr7	4267001	4268000	*	1	0	12.4356403881626
chr7	4301001	4302000	*	1	0	20.6296296296296
chr7	4613001	4614000	*	1	0	21.9495435358791
chr7	4690001	4691000	*	1	0	-16.516118139389
chr7	4722001	4723000	*	1	0	-19.0920978890342
chr7	4747001	4748000	*	1	0	15.7164179104478
chr7	4755001	4756000	*	1	0	-17.5587962173328
chr7	4784001	4785000	*	1	0	-20.3546578057874
chr7	4790001	4791000	*	1	0	-11.8638719855758
chr7	4819001	4820000	*	1	0	13.4662413609782
chr7	4838001	4839000	*	1	0	-11.7981945968971
chr7	4903001	4904000	*	1	0	14.7518984027232
chr7	5203001	5204000	*	1	0	-13.0585110969322
chr7	5237001	5238000	*	1	0	-11.4072671139803
chr7	5248001	5249000	*	1	0	-10.8481567414282
chr7	5304001	5305000	*	1	0	-20.9079283887468
chr7	5376001	5377000	*	1	0	-21.031746031746
chr7	5397001	5398000	*	1	0	12.958566275479
chr7	5488001	5489000	*	1	0	-14.2439024390244
chr7	5549001	5550000	*	1	0	23.0134788189987
chr7	5558001	5559000	*	1	0	13.7367896572522
chr7	5571001	5572000	*	1	0	-19.1374159820762
chr7	5596001	5597000	*	1	0	11.4507797350367
chr7	5600001	5601000	*	1	0	-14.1312402228504
chr7	5872001	5873000	*	1	0	25.5677655677656
chr7	6126001	6127000	*	1	0	-10.4675324675325
chr7	6168001	6169000	*	1	0	-13.3702239789196
chr7	6327001	6328000	*	1	0	-16.386217948718
chr7	8111001	8112000	*	0.999999944233741	0	-13.8501742160279
chr7	8267001	8268000	*	1	0	-19.0909090909091
chr7	18104001	18105000	*	1	0	-17.7802379091777
chr7	18383001	18384000	*	1	0	-11.0223475355054
chr7	20559001	20560000	*	1	0	13.1541487327645
chr7	20625001	20626000	*	1	0	17.5925925925926
chr7	20790001	20791000	*	1	0	11.797385620915
chr7	21732001	21733000	*	1	0	-13.8288920056101
chr7	22500001	22501000	*	1	0	-18.2142857142857
chr7	23470001	23471000	*	1	0	33.3284543325527
chr7	23532001	23533000	*	1	0	-10.376308362805
chr7	23642001	23643000	*	1	0	14.3772893772894
chr7	24142001	24143000	*	1	0	-32.4270557029178
chr7	24574001	24575000	*	1	0	-10.2319182389937
chr7	25851001	25852000	*	1	0	25.3643129110419
chr7	27176001	27177000	*	1	0	-10.588527767743
chr7	29805001	29806000	*	1	0	-13.8461538461538
chr7	30165001	30166000	*	1	0	15.1072124756335
chr7	30254001	30255000	*	1	0	12.752688172043
chr7	30475001	30476000	*	1	0	10.6134723336006
chr7	30725001	30726000	*	1	0	10.6133466563968
chr7	30986001	30987000	*	1	0	18.4759199010219
chr7	35258001	35259000	*	1	0	14.4553683785337
chr7	35259001	35260000	*	1	0	13.9110060938019
chr7	35262001	35263000	*	1	0	25.1073279052554
chr7	35466001	35467000	*	1	0	-12.456046476074
chr7	36037001	36038000	*	0.999999871947174	0	12.3590982286634
chr7	36640001	36641000	*	1	0	19.484160358845
chr7	39468001	39469000	*	1	0	11.7876838235294
chr7	39475001	39476000	*	1	0	10.8108108108108
chr7	39754001	39755000	*	1	0	10.3089523969359
chr7	39834001	39835000	*	1	0	-10.0887546029648
chr7	41488001	41489000	*	1	0	10.031746031746
chr7	42096001	42097000	*	1	0	16.5584415584416
chr7	43079001	43080000	*	1	0	10.0224719101124
chr7	43249001	43250000	*	1	0	-17.1071811296552
chr7	44036001	44037000	*	0.999999944233741	0	12.1289612978621
chr7	44188001	44189000	*	1	0	21.3420542635659
chr7	44237001	44238000	*	1	0	-12.4562350368802
chr7	44277001	44278000	*	1	0	-15.570652173913
chr7	44912001	44913000	*	1	0	24.2452949349501
chr7	44962001	44963000	*	1	0	-11.1929535705664
chr7	45028001	45029000	*	1	0	21.3845350052247
chr7	45085001	45086000	*	1	0	-10.7060548921014
chr7	45090001	45091000	*	1	0	-19.2241789623989
chr7	45112001	45113000	*	1	0	-11.860396332446
chr7	45592001	45593000	*	1	0	-10.5103689738756
chr7	45730001	45731000	*	1	0	31.0732212572703
chr7	47507001	47508000	*	1	0	24.1944601469757
chr7	47680001	47681000	*	0.99999994955752	0	12.4214495182237
chr7	47836001	47837000	*	1	0	-10.4940845070422
chr7	50400001	50401000	*	1	0	-10.5113655997954
chr7	50782001	50783000	*	1	0	-12.3477633381923
chr7	51776001	51777000	*	1	0	-12.8959754319985
chr7	55022001	55023000	*	1	0	-15.7555530833982
chr7	55439001	55440000	*	1	0	-12.5531442350403
chr7	56604001	56605000	*	1	0	-26.2010113780025
chr7	57223001	57224000	*	1	0	-33.9751818570817
chr7	57305001	57306000	*	1	0	-11.9119119119119
chr7	57526001	57527000	*	1	0	10.8867375423175
chr7	57581001	57582000	*	1	0	-16.8868921775898
chr7	60992001	60993000	*	1	0	14.6371573157714
chr7	63059001	63060000	*	1	0	-21.8923933209648
chr7	63998001	63999000	*	1	0	-11.6996951219512
chr7	64045001	64046000	*	1	0	-17.4731741086881
chr7	64207001	64208000	*	1	0	14.8918576852763
chr7	65251001	65252000	*	1	0	11.27152417475
chr7	66043001	66044000	*	1	0	-12.1551724137931
chr7	67041001	67042000	*	1	0	10.1790558871405
chr7	68185001	68186000	*	1	0	-12.0861587554846
chr7	68428001	68429000	*	1	0	-13.1391585760518
chr7	68535001	68536000	*	1	0	-13.4701095551658
chr7	70471001	70472000	*	1	0	15.3489352730339
chr7	71078001	71079000	*	1	0	10.1833399760861
chr7	71167001	71168000	*	1	0	-18.6868686868687
chr7	71906001	71907000	*	1	0	12.1960116731518
chr7	72326001	72327000	*	1	0	-14.4177527898458
chr7	73363001	73364000	*	1	0	-11.2445980985307
chr7	73596001	73597000	*	1	0	17.2343401812001
chr7	73636001	73637000	*	1	0	-16.0487288135593
chr7	73743001	73744000	*	1	0	15.0557846228474
chr7	73816001	73817000	*	1	0	-12.0635093845482
chr7	73902001	73903000	*	1	0	12.0327369623144
chr7	73999001	74000000	*	1	0	16.6104908363177
chr7	74021001	74022000	*	1	0	10.0079594487034
chr7	74263001	74264000	*	1	0	-14.5327102803738
chr7	74291001	74292000	*	1	0	-25.6658320054632
chr7	74303001	74304000	*	1	0	-31.9256756756757
chr7	74312001	74313000	*	1	0	-16.9874801190816
chr7	74338001	74339000	*	1	0	-12.1456335449402
chr7	74460001	74461000	*	1	0	17.6619433198381
chr7	74785001	74786000	*	1	0	17.300862506342
chr7	75559001	75560000	*	1	0	-13.1882839324504
chr7	75983001	75984000	*	1	0	22.2426778242678
chr7	75985001	75986000	*	1	0	13.7788399669087
chr7	76113001	76114000	*	1	0	-17.5444460247476
chr7	81481001	81482000	*	1	0	-19.9682203389831
chr7	82232001	82233000	*	1	0	11.8267186392629
chr7	82287001	82288000	*	1	0	12.2182901843919
chr7	82784001	82785000	*	1	0	10.2564102564103
chr7	91041001	91042000	*	1	0	-14.2156862745098
chr7	91950001	91951000	*	1	0	11.6180819602873
chr7	92425001	92426000	*	1	0	11.2265619711636
chr7	96140001	96141000	*	1	0	25.3574991686066
chr7	97935001	97936000	*	1	0	-22.222844031563
chr7	97936001	97937000	*	1	0	-19.6078431372549
chr7	98241001	98242000	*	1	0	11.3434343434343
chr7	98569001	98570000	*	1	0	-11.578555472822
chr7	98655001	98656000	*	1	0	-16.6781767955801
chr7	98835001	98836000	*	0.999999907905054	0	11.9215865055847
chr7	98967001	98968000	*	1	0	-25.4070660522273
chr7	99036001	99037000	*	1	0	-16.5521414643986
chr7	99457001	99458000	*	1	0	12.3976608187135
chr7	99466001	99467000	*	1	0	13.0005102789758
chr7	99469001	99470000	*	1	0	19.1268191268191
chr7	99598001	99599000	*	1	0	16.5131142098274
chr7	100149001	100150000	*	1	0	17.530193236715
chr7	100155001	100156000	*	1	0	-15.146799460525
chr7	100220001	100221000	*	1	0	10.6514084507042
chr7	100338001	100339000	*	1	0	-15.9252095422308
chr7	100484001	100485000	*	1	0	-24.3262411347518
chr7	100489001	100490000	*	1	0	-25.1246261216351
chr7	100611001	100612000	*	1	0	14.0978784096987
chr7	100707001	100708000	*	1	0	-17.9313459801265
chr7	100803001	100804000	*	1	0	15.621694569063
chr7	100894001	100895000	*	1	0	22.3702885980129
chr7	100950001	100951000	*	1	0	42.5734430082256
chr7	101300001	101301000	*	1	0	-13.7007169343243
chr7	101402001	101403000	*	1	0	12.3612317376237
chr7	101535001	101536000	*	1	0	-10.5643606768045
chr7	101537001	101538000	*	1	0	-28.0176046446296
chr7	101630001	101631000	*	1	0	20.4754144384111
chr7	101692001	101693000	*	1	0	22.2954270788663
chr7	101861001	101862000	*	1	0	-16.511072514112
chr7	101936001	101937000	*	1	0	-12.3151817519575
chr7	101944001	101945000	*	1	0	-15.1940545004129
chr7	102204001	102205000	*	1	0	-15.2501298251688
chr7	102261001	102262000	*	1	0	-12.344356159265
chr7	102321001	102322000	*	1	0	11.7061482677434
chr7	102424001	102425000	*	1	0	17.1446935004419
chr7	103010001	103011000	*	1	0	11.3306451612903
chr7	103153001	103154000	*	1	0	10.4585473220836
chr7	105005001	105006000	*	1	0	-10.7116580215576
chr7	106659001	106660000	*	1	0	12.0069221764137
chr7	108522001	108523000	*	1	0	11.1192125410135
chr7	109833001	109834000	*	1	0	-10.1963409192325
chr7	115647001	115648000	*	1	0	13.5820603211907
chr7	116627001	116628000	*	1	0	-16.6930171277997
chr7	117097001	117098000	*	1	0	-11.426153195091
chr7	117274001	117275000	*	1	0	22.641196013289
chr7	125034001	125035000	*	1	0	-21.1065511475908
chr7	127701001	127702000	*	1	0	-10.5848861283644
chr7	128206001	128207000	*	1	0	-20.02808002808
chr7	128344001	128345000	*	1	0	-11.5384615384615
chr7	128519001	128520000	*	1	0	-11.5698924731183
chr7	128854001	128855000	*	1	0	11.4475723140496
chr7	129203001	129204000	*	1	0	12.0224817774655
chr7	129772001	129773000	*	1	0	13.7210012210012
chr7	129824001	129825000	*	1	0	-16.959706959707
chr7	130142001	130143000	*	1	0	-16.9140689427676
chr7	130153001	130154000	*	1	0	13.1871219158529
chr7	130491001	130492000	*	1	0	13.0078994220007
chr7	131073001	131074000	*	1	0	11.1096774193548
chr7	131551001	131552000	*	1	0	15.8236500341764
chr7	132615001	132616000	*	1	0	11.4109022602247
chr7	134646001	134647000	*	1	0	10.4636830585273
chr7	134775001	134776000	*	1	0	14.0993882070337
chr7	135342001	135343000	*	1	0	-10.4878227163022
chr7	135758001	135759000	*	1	0	-18.1699346405229
chr7	137243001	137244000	*	1	0	11.1414900888585
chr7	137996001	137997000	*	1	0	13.2530120481928
chr7	139453001	139454000	*	1	0	-16.8991756499683
chr7	139648001	139649000	*	1	0	25.1086956521739
chr7	139748001	139749000	*	1	0	13.8512179065174
chr7	140040001	140041000	*	1	0	-14.7466197381115
chr7	140333001	140334000	*	1	0	17.1995874161939
chr7	140363001	140364000	*	1	0	-14.6836007130125
chr7	140403001	140404000	*	1	0	15.6004489337823
chr7	143387001	143388000	*	1	0	-11.3827414650884
chr7	143391001	143392000	*	1	0	-30.1120448179272
chr7	144407001	144408000	*	0.999999903410005	0	15.7835581245986
chr7	144836001	144837000	*	1	0	-12.5262219912006
chr7	147081001	147082000	*	1	0	-24.8218711276332
chr7	147524001	147525000	*	1	0	18
chr7	148400001	148401000	*	1	0	11.4591249592878
chr7	149397001	149398000	*	1	0	11.8560772268539
chr7	149458001	149459000	*	1	0	16.7969971848608
chr7	149692001	149693000	*	1	0	-36.0313740440896
chr7	149776001	149777000	*	1	0	11.9693396226415
chr7	149827001	149828000	*	1	0	-10.8876494299803
chr7	149861001	149862000	*	1	0	-13.1184034104583
chr7	149879001	149880000	*	1	0	22.3836886005561
chr7	150046001	150047000	*	1	0	29.4117647058823
chr7	150340001	150341000	*	1	0	-10.3608727122324
chr7	150450001	150451000	*	1	0	16.8077032991458
chr7	150968001	150969000	*	1	0	-13.9294482491278
chr7	150976001	150977000	*	1	0	-13.2879818594104
chr7	150996001	150997000	*	1	0	11.8036259334915
chr7	151033001	151034000	*	1	0	17.7750410509031
chr7	151045001	151046000	*	1	0	-17.3287740118676
chr7	151090001	151091000	*	1	0	-13.9168135690123
chr7	151111001	151112000	*	1	0	11.0467944352563
chr7	151119001	151120000	*	1	0	-33.7316561844864
chr7	151256001	151257000	*	1	0	-12.1422899420662
chr7	151282001	151283000	*	1	0	28.3106345986671
chr7	151337001	151338000	*	1	0	10.8881118881119
chr7	151378001	151379000	*	1	0	-16.9448010269576
chr7	151386001	151387000	*	1	0	12.7853318303509
chr7	151412001	151413000	*	1	0	12.7619808306709
chr7	151736001	151737000	*	1	0	-14.2585646411603
chr7	151794001	151795000	*	1	0	-12.0072595917795
chr7	151857001	151858000	*	1	0	-11.8184663536776
chr7	152366001	152367000	*	1	0	13.0195664437882
chr7	152514001	152515000	*	1	0	10.7638263375968
chr7	152924001	152925000	*	1	0	12.4938142229209
chr7	153508001	153509000	*	1	0	-11.3377990430622
chr7	153944001	153945000	*	1	0	-15.0577748761729
chr7	155072001	155073000	*	1	0	-15.3672109093133
chr7	155349001	155350000	*	1	0	-13.3873361632893
chr7	155382001	155383000	*	1	0	10.2476630493177
chr7	155492001	155493000	*	1	0	11.3878143133462
chr7	155542001	155543000	*	1	0	11.5980392156863
chr7	155555001	155556000	*	1	0	11.4483269539449
chr7	155576001	155577000	*	1	0	-31.4576001816324
chr7	155590001	155591000	*	1	0	-10.6315789473684
chr7	155797001	155798000	*	1	0	-13.1295132933634
chr7	155806001	155807000	*	1	0	14.3879543094496
chr7	155870001	155871000	*	1	0	14.8501788908766
chr7	155914001	155915000	*	1	0	40.7686755683869
chr7	156040001	156041000	*	1	0	-12.0244750921247
chr7	156106001	156107000	*	1	0	15.219685974403
chr7	156143001	156144000	*	1	0	15.3792134831461
chr7	156346001	156347000	*	1	0	13.2503094059406
chr7	156397001	156398000	*	1	0	-20.9990900818926
chr7	156416001	156417000	*	1	0	14.5448858304661
chr7	156607001	156608000	*	1	0	11.9172939135538
chr7	156942001	156943000	*	1	0	-12.6015603981706
chr7	156948001	156949000	*	1	0	16.6718343285867
chr7	157007001	157008000	*	1	0	-14.4580473312161
chr7	157079001	157080000	*	1	0	-15.3254687170845
chr7	157144001	157145000	*	1	0	-13.5704201167627
chr7	157531001	157532000	*	1	0	-15.2305992819663
chr7	157574001	157575000	*	1	0	-32.0646301092606
chr7	157577001	157578000	*	1	0	14.3734367985635
chr7	157612001	157613000	*	1	0	13.42808593975
chr7	157658001	157659000	*	1	0	11.9651351876123
chr7	157668001	157669000	*	1	0	10.6195488721805
chr7	157686001	157687000	*	1	0	10.425189894499
chr7	157856001	157857000	*	1	0	18.7751945304403
chr7	157866001	157867000	*	1	0	12.7796956910881
chr7	157875001	157876000	*	1	0	22.9063474591818
chr7	157897001	157898000	*	1	0	-14.2106181564368
chr7	157963001	157964000	*	1	0	13.1967502649241
chr7	157999001	158000000	*	1	0	-12.8257058218971
chr7	158064001	158065000	*	1	0	13.4400601620273
chr7	158128001	158129000	*	1	0	-40.1433691756272
chr7	158175001	158176000	*	1	0	-16.651411136537
chr7	158268001	158269000	*	1	0	-15.6990951720494
chr7	158280001	158281000	*	1	0	10.6593406593407
chr7	158282001	158283000	*	1	0	-13.4008600258776
chr7	158402001	158403000	*	1	0	10.6442577030812
chr7	158447001	158448000	*	1	0	-17.858159296353
chr7	158492001	158493000	*	1	0	-17.3106452726018
chr7	158509001	158510000	*	1	0	-26.7504901130285
chr7	158539001	158540000	*	1	0	-15.7172557172557
chr7	158570001	158571000	*	1	0	-11.9065934827144
chr7	158576001	158577000	*	0.99999993170056	0	-14.3037230019329
chr7	158957001	158958000	*	1	0	-22.1667624454195
chr7	158958001	158959000	*	1	0	-11.055525606469
chr7	158997001	158998000	*	1	0	11.0138858227244
chr7	159030001	159031000	*	1	0	-49.1240139423959
chr7	159091001	159092000	*	1	0	18.1429681429682
chr7	159097001	159098000	*	1	0	-21.025981368139
chr7	159104001	159105000	*	1	0	-10.2992615623785
chr7	159142001	159143000	*	1	0	-16.3411903947068
chr8	266001	267000	*	1	0	-11.9596912521441
chr8	649001	650000	*	1	0	17.9571630114146
chr8	694001	695000	*	1	0	10.7056983448888
chr8	869001	870000	*	1	0	12.0498141581578
chr8	926001	927000	*	1	0	14.7282977007621
chr8	927001	928000	*	1	0	-13.7784843667197
chr8	947001	948000	*	1	0	-27.1829961948405
